20170320|http://www.youtube.com/watch?v=-PCpIWAHTWc|Industrial REIT Monmouth Funding Acquisitions|Preferred Apartment Communities Uses Loans to Stand Out - Duration: 2:37. NAREIT1 89 views. 2:37.
20170702|https://sportsperspectives.com/2017/07/02/preferred-apartment-communities-inc-apts-position-lowered-by-first-city-capital-management-inc-updated.html|First City Capital Management Inc. Lowers Stake in|First City Capital Management Inc. lowered its stake in shares of Preferred Apartment Communities Inc. (NASDAQ:APTS) by 2.4% during the first quarter
20170702|https://sportsperspectives.com/2017/07/02/kimelman-baird-llc-sells-33680-shares-of-copart-inc-cprt-updated.html|Copart, Inc. (CPRT) Shares Sold by Kimelman & Baird LLC|First City Capital Management Inc. Lowers Stake in Preferred Apartment Communities Inc. (NASDAQ:APTS) Latest News. Leave a Reply. Click here to cancel reply.
20170702|https://www.thecerbatgem.com/2017/07/02/q3-2017-eps-estimates-for-preferred-apartment-communities-inc-apts-lowered-by-fbr-co-updated-updated-updated.html|Q3 2017 EPS Estimates for Preferred Apartment Communities|Enter your email address below to get the latest news and analysts' ratings for Preferred Apartment Communities Inc. with our FREE daily email newsletter:
20170702|https://www.thestockobserver.com/2017/07/02/reliance-steel-aluminum-co-rs-position-cut-by-neuberger-berman-group-llc-updated.html|Reliance Steel & Aluminum Co. (NYSE:RS) Shares Sold by|FBR & Co Equities Analysts Reduce Earnings Estimates for Preferred Apartment Communities Inc. (APTS) Investors Buy Verizon Communications Inc. (VZ)
20170702|https://www.thecerbatgem.com/2017/07/02/icm-asset-management-inc-wa-has-1-41-million-position-in-preferred-apartment-communities-inc-apts-updated.html|Preferred Apartment Communities Inc. (NASDAQ:APTS|Enter your email address below to get the latest news and analysts' ratings for Preferred Apartment Communities Inc. with our FREE daily email newsletter:
