Date,Open,High,Low,Close,Volume
20090821,139.86,140.70,138.18,139.44,1970
20090824,138.60,146.58,138.60,144.48,2731
20090825,145.74,149.10,143.22,149.10,1582
20090826,149.10,153.97,148.68,151.20,1122
20090827,152.46,152.46,143.22,147.42,814
20090828,148.62,149.52,142.80,142.80,581
20090831,144.90,148.26,141.12,141.12,1357
20090901,142.80,147.00,134.40,135.24,2444
20090902,134.40,140.70,134.40,140.28,1751
20090903,143.64,149.10,134.82,138.60,788
20090904,141.54,144.48,135.24,144.48,1635
20090908,139.86,142.80,136.50,141.96,438
20090909,141.54,144.90,138.60,141.96,616
20090910,140.70,141.96,140.70,141.96,697
20090911,140.28,147.00,138.58,143.64,2189
20090914,145.32,151.20,141.54,150.36,1879
20090915,152.04,153.72,147.00,150.78,1130
20090916,151.62,157.08,149.10,156.66,2042
20090917,157.50,160.86,155.40,158.76,1611
20090918,160.02,161.28,156.66,160.44,1083
20090921,160.44,161.70,158.76,161.28,689
20090922,160.02,161.70,155.40,156.66,1130
20090923,157.50,161.28,156.66,158.76,665
20090924,155.82,156.66,147.00,153.72,1395
20090925,149.81,153.30,149.10,152.88,671
20090928,153.30,153.30,149.52,151.20,447
20090929,151.20,151.20,147.84,151.20,399
20090930,149.94,149.94,145.74,148.26,877
20091001,148.26,149.10,139.86,140.70,1508
20091002,140.28,140.28,134.82,137.34,1268
20091005,137.34,137.34,132.30,137.34,512
20091006,139.44,140.28,134.40,136.92,679
20091007,136.92,136.92,133.14,135.66,340
20091008,136.50,142.80,136.50,142.38,1049
20091009,142.80,142.80,140.28,141.12,443
20091012,139.86,142.80,136.50,140.28,464
20091013,141.12,141.12,136.50,139.44,520
20091014,139.44,142.80,136.50,139.86,590
20091015,139.02,141.96,136.92,139.02,706
20091016,138.60,139.86,136.92,138.60,310
20091019,138.60,140.28,137.34,139.44,242
20091020,138.60,139.86,134.40,136.92,476
20091021,135.24,138.18,130.20,130.20,616
20091022,131.46,132.72,128.94,129.78,406
20091023,130.62,132.30,128.10,129.36,267
20091026,130.20,133.56,126.00,128.10,1036
20091027,127.68,131.46,114.66,119.70,1086
20091028,118.02,120.54,111.72,113.40,607
20091029,113.40,118.86,113.40,115.50,822
20091030,117.60,119.28,115.50,115.92,204
20091102,116.76,117.18,110.04,112.14,370
20091103,112.14,113.40,110.04,111.30,279
20091104,115.40,115.40,111.72,113.40,145
20091105,113.32,113.82,112.14,113.40,171
20091106,113.40,117.60,113.40,117.60,173
20091109,117.60,119.28,115.50,118.02,177
20091110,115.08,117.60,114.66,117.60,148
20091111,115.50,116.76,115.50,116.34,143
20091112,116.34,116.34,105.00,110.46,2156
20091113,108.78,110.04,105.00,108.78,524
20091116,109.20,110.04,102.06,108.78,594
20091117,108.78,109.20,102.06,107.94,1269
20091118,108.36,108.78,104.16,105.00,676
20091119,104.58,104.58,97.86,101.22,626
20091120,100.38,100.80,92.82,94.50,961
20091123,120.96,189.00,115.50,181.44,84701
20091124,166.32,170.94,143.64,150.36,27215
20091125,152.04,152.04,133.14,137.76,8306
20091127,132.30,138.60,124.32,135.24,5857
20091130,137.34,147.00,126.84,127.26,3826
20091201,126.84,127.68,117.18,120.12,6606
20091202,119.28,123.48,110.04,118.02,3810
20091203,119.28,127.26,118.44,120.96,1786
20091204,120.12,125.58,117.18,120.12,1688
20091207,121.80,125.16,117.60,123.48,1832
20091208,123.48,125.58,118.86,121.38,712
20091209,120.96,122.64,118.44,121.80,662
20091210,120.12,125.58,120.12,121.38,1973
20091211,120.54,123.90,117.60,123.48,1710
20091214,121.38,124.32,119.70,121.38,538
20091215,123.48,124.32,118.02,123.48,2081
20091216,122.64,136.50,120.96,135.24,3417
20091217,135.24,136.92,128.10,131.04,1998
20091218,131.88,134.40,126.00,133.56,1691
20091221,133.98,137.76,127.26,130.62,1060
20091222,128.10,131.88,125.16,127.68,604
20091223,130.20,133.98,126.01,133.56,1621
20091224,133.14,133.56,128.94,132.30,533
20091228,129.78,132.30,127.68,132.30,743
20091229,132.30,144.48,130.20,137.76,1233
20091230,136.08,137.34,132.30,133.98,506
20091231,134.82,137.76,133.14,136.92,896
20100104,135.66,138.60,133.14,137.76,1037
20100105,138.60,138.60,133.14,136.08,773
20100106,135.24,136.92,133.56,136.08,1044
20100107,134.82,139.44,133.98,138.18,1038
20100108,136.50,141.54,135.25,138.60,631
20100111,144.48,147.00,140.28,145.74,1856
20100112,142.80,146.58,136.08,139.44,673
20100113,144.48,144.48,137.34,141.96,373
20100114,142.80,142.80,137.76,139.86,241
20100115,139.02,139.02,131.46,136.08,1002
20100119,133.56,135.66,128.52,132.30,1010
20100120,132.30,133.56,129.36,130.62,884
20100121,133.98,133.98,122.64,127.26,494
20100122,129.78,129.78,120.12,122.22,609
20100125,121.38,124.32,119.70,120.96,226
20100126,120.12,125.16,119.70,121.38,533
20100127,120.54,122.64,117.60,118.86,493
20100128,120.96,120.96,114.24,116.34,410
20100129,120.12,123.06,114.66,123.06,561
20100201,125.58,125.58,119.70,123.48,771
20100202,127.26,127.26,116.76,122.64,188
20100203,122.64,123.90,119.70,120.96,269
20100204,119.70,121.80,115.50,116.34,1159
20100205,115.50,116.76,112.56,114.66,625
20100208,117.18,122.22,116.84,121.38,281
20100209,123.48,126.84,115.92,120.54,638
20100210,117.60,120.12,117.18,119.70,273
20100211,118.02,120.96,115.95,118.86,524
20100212,120.12,126.00,115.92,126.00,347
20100216,125.16,127.68,117.60,123.90,351
20100217,121.80,128.10,121.38,123.90,252
20100218,121.80,125.58,121.80,124.74,97
20100219,122.22,125.16,121.80,124.74,176
20100222,123.06,126.42,121.80,124.74,200
20100223,123.50,123.90,121.80,123.90,112
20100224,123.06,123.90,121.80,123.90,212
20100225,121.80,126.00,121.80,125.16,120
20100226,123.90,128.10,123.90,125.16,190
20100301,127.68,133.98,119.70,126.00,370
20100302,126.00,128.10,124.74,126.00,341
20100303,127.26,128.10,125.58,127.68,274
20100304,128.10,128.23,125.16,127.26,288
20100305,126.42,129.78,126.00,127.26,131
20100308,126.00,126.37,120.96,125.16,398
20100309,123.90,125.97,115.50,121.80,528
20100310,120.96,122.22,117.60,119.70,227
20100311,117.60,119.70,117.60,119.28,449
20100312,117.60,121.38,117.60,119.70,355
20100315,120.96,123.90,118.86,120.12,171
20100316,120.12,121.38,117.60,120.54,474
20100317,117.60,120.12,116.76,117.18,556
20100318,117.18,118.44,111.30,116.34,1477
20100319,113.40,118.44,110.04,115.08,309
20100322,115.08,118.02,115.08,117.18,490
20100323,116.34,117.18,109.20,113.40,1491
20100324,112.98,112.98,109.20,110.88,510
20100325,111.30,114.66,110.04,111.30,266
20100326,139.44,387.66,139.44,345.24,1183972
20100329,343.98,346.92,236.46,239.40,466242
20100330,235.20,261.66,224.70,233.10,210219
20100331,231.42,251.16,218.40,228.90,143731
20100405,205.17,225.54,201.18,203.70,72344
20100406,215.04,232.26,202.02,214.20,57390
20100407,212.10,229.32,212.10,215.88,24061
20100408,215.88,241.08,214.20,223.02,80836
20100409,226.80,230.58,220.50,220.92,15643
20100412,222.60,225.96,212.10,216.09,17984
20100413,216.30,218.40,203.28,210.00,18887
20100414,208.32,215.46,205.80,209.58,9480
20100415,212.52,212.52,203.70,204.12,7746
20100416,204.12,204.12,187.74,187.74,18843
20100419,196.14,196.14,186.90,191.94,6298
20100420,190.26,192.36,183.96,188.16,6814
20100421,190.26,190.26,178.50,179.34,8341
20100422,180.60,184.80,172.62,173.46,7664
20100423,179.76,254.52,172.62,221.76,308796
20100426,223.44,241.08,204.54,211.26,54486
20100427,215.46,230.16,197.82,207.90,43202
20100428,210.42,228.06,207.90,220.50,26570
20100429,220.08,247.80,218.40,228.90,52583
20100430,228.90,238.98,214.62,219.66,15308
20100503,223.44,223.44,205.80,206.22,14045
20100504,206.64,212.10,199.92,203.70,7344
20100505,204.96,204.96,184.80,190.26,9186
20100506,192.78,204.96,171.36,199.92,14345
20100507,192.36,196.98,179.34,179.76,6890
20100510,196.14,222.18,189.00,205.38,21206
20100511,199.08,205.80,191.52,192.36,7244
20100512,195.72,196.98,185.64,196.14,4583
20100513,204.54,204.54,189.00,190.26,4837
20100514,186.06,191.52,179.34,179.34,5534
20100517,212.10,238.56,202.02,202.02,94828
20100518,204.54,207.90,183.96,186.06,15758
20100519,183.54,187.74,174.30,183.54,7998
20100520,183.12,183.12,174.72,181.86,7243
20100521,177.66,190.26,176.40,183.12,7402
20100524,182.70,188.58,176.82,176.82,3793
20100525,174.30,176.82,164.64,165.48,10500
20100526,170.10,175.14,165.48,165.48,5955
20100527,173.88,173.88,165.48,170.10,3165
20100528,168.88,174.72,168.00,170.10,2311
20100601,170.10,170.10,161.70,161.70,2638
20100602,162.54,172.20,159.60,171.36,3205
20100603,172.20,172.20,164.64,170.52,2809
20100604,164.64,171.78,162.54,162.54,1433
20100607,162.96,165.48,151.62,155.40,3025
20100608,156.66,160.86,149.10,155.82,1870
20100609,157.50,160.02,149.94,155.40,2014
20100610,159.18,165.48,155.40,165.06,969
20100611,162.12,162.12,153.72,156.66,1478
20100614,159.18,167.16,157.09,161.28,3776
20100615,163.80,185.22,158.34,176.82,14076
20100616,175.14,175.98,165.90,169.26,2428
20100617,173.04,173.04,158.34,162.54,4844
20100618,163.38,171.36,158.34,166.74,2248
20100621,167.16,173.04,163.38,168.00,4121
20100622,167.58,180.60,164.22,165.90,9447
20100623,169.26,170.94,159.18,160.86,2461
20100624,159.18,163.80,157.92,160.44,2062
20100625,161.28,163.80,161.28,163.80,1207
20100628,164.64,165.06,158.76,159.60,1301
20100629,160.86,160.86,147.00,149.10,4789
20100630,148.68,152.46,141.96,144.06,2036
20100701,144.90,144.90,130.20,134.40,2517
20100702,134.82,136.50,126.42,131.46,1711
20100706,133.14,139.86,131.04,139.44,3223
20100707,139.44,141.54,133.14,133.14,2330
20100708,135.24,142.38,133.98,140.28,2885
20100709,136.92,144.06,133.98,140.70,1706
20100712,142.80,162.12,140.28,149.94,6588
20100713,151.62,157.92,146.16,157.50,3073
20100714,157.50,158.76,151.20,153.30,1527
20100715,155.40,155.40,151.20,152.04,800
20100716,150.78,151.20,138.18,141.12,2250
20100719,141.12,144.90,133.98,141.54,2764
20100720,139.86,143.64,133.56,143.22,1928
20100721,143.64,143.64,134.84,138.60,1475
20100722,141.12,144.87,139.02,141.75,1614
20100723,141.96,146.16,139.02,141.12,1903
20100726,141.54,152.88,140.38,152.04,2176
20100727,153.72,160.86,149.94,155.40,1462
20100728,155.40,157.50,153.30,156.24,1262
20100729,157.08,160.02,150.78,151.20,1046
20100730,149.94,157.50,148.68,157.08,1352
20100802,161.28,161.70,157.08,159.18,1326
20100803,160.86,160.86,155.82,157.92,517
20100804,158.34,181.02,154.98,166.74,5010
20100805,165.48,171.36,159.18,160.86,2834
20100806,157.92,162.12,151.20,156.66,2772
20100809,156.66,160.86,156.24,158.34,1246
20100810,154.56,160.86,149.10,156.66,2779
20100811,154.56,155.40,148.68,150.78,1581
20100812,149.52,153.30,145.32,149.10,1102
20100813,147.84,149.94,145.32,147.00,457
20100816,146.58,149.10,144.48,147.42,201
20100817,149.52,151.62,140.70,144.90,609
20100818,145.32,152.46,143.64,150.15,1577
20100819,149.10,152.88,145.74,148.68,1175
20100820,147.42,148.26,144.48,146.16,934
20100823,147.84,147.84,139.02,141.12,1392
20100824,139.86,142.38,135.24,138.60,788
20100825,138.60,144.06,138.60,141.96,1023
20100826,141.96,150.78,141.54,144.06,679
20100827,145.32,146.58,141.40,144.06,552
20100830,144.06,144.90,139.02,141.96,764
20100831,141.12,145.32,138.60,141.96,1795
20100901,144.90,147.84,141.96,145.32,879
20100902,146.16,147.00,142.38,144.48,662
20100903,146.58,148.68,142.80,144.90,977
20100907,143.64,146.16,142.38,144.48,458
20100908,144.06,146.58,142.80,145.32,369
20100909,144.90,147.42,144.48,145.32,524
20100910,145.32,146.58,140.28,144.48,903
20100913,145.32,147.84,144.48,145.74,638
20100914,144.48,146.16,141.96,143.22,593
20100915,143.64,149.94,141.12,144.90,1527
20100916,144.90,147.42,144.90,147.42,667
20100917,153.30,165.90,150.78,158.76,4313
20100920,163.80,163.80,158.34,159.60,1313
20100921,158.34,158.34,150.36,152.46,1657
20100922,151.62,154.14,149.10,151.20,702
20100923,151.20,157.08,151.20,153.30,747
20100924,155.40,157.92,151.62,157.92,606
20100927,157.92,160.44,150.78,156.24,696
20100928,157.50,157.92,153.30,157.50,351
20100929,156.66,159.60,155.40,159.18,838
20100930,161.70,162.54,157.08,160.02,932
20101001,161.70,161.70,153.72,156.66,1396
20101004,156.66,160.02,154.14,157.50,796
20101005,158.34,161.28,157.08,160.44,1938
20101006,160.86,164.22,156.24,158.76,894
20101007,165.90,183.96,161.70,178.50,12025
20101008,180.60,182.28,169.68,171.36,3449
20101011,173.88,173.88,163.38,168.00,1734
20101012,167.16,169.26,163.80,169.26,1016
20101013,170.52,171.78,164.22,171.78,1958
20101014,170.94,177.66,169.68,175.56,1640
20101015,176.40,176.40,171.78,176.40,1098
20101018,175.98,178.50,170.10,173.46,1583
20101019,174.30,176.40,163.80,166.18,1650
20101020,168.00,168.00,164.64,166.74,667
20101021,168.00,169.68,165.48,168.00,451
20101022,168.00,168.42,163.80,168.00,605
20101025,168.00,169.68,163.80,164.64,795
20101026,164.22,165.48,160.86,163.38,690
20101027,162.96,165.06,161.70,165.06,467
20101028,166.74,166.74,160.44,164.64,412
20101029,164.64,164.64,160.44,162.96,557
20101101,162.96,164.22,159.60,164.22,836
20101102,165.48,165.48,159.60,162.54,998
20101103,161.70,162.96,159.60,160.02,476
20101104,163.80,167.16,161.70,165.48,1543
20101105,166.53,168.00,162.96,168.00,919
20101108,166.32,167.16,163.38,165.90,448
20101109,165.06,166.74,163.80,163.80,393
20101110,164.22,164.22,160.86,161.70,783
20101111,160.44,161.28,160.02,160.44,206
20101112,160.02,162.12,158.34,159.18,441
20101115,159.18,161.70,159.18,160.86,213
20101116,160.44,160.44,155.40,158.76,610
20101117,159.60,159.60,151.20,153.72,804
20101118,156.66,162.12,152.04,156.66,725
20101119,155.82,157.92,150.36,157.08,926
20101122,155.40,157.08,153.72,154.14,266
20101123,153.30,155.82,151.63,152.88,397
20101124,155.40,158.34,147.42,150.78,617
20101126,150.78,150.78,144.90,150.36,666
20101129,149.10,159.60,149.10,157.92,1459
20101130,156.66,157.50,155.40,157.08,376
20101201,157.50,158.76,151.11,154.56,260
20101202,154.56,155.40,151.20,153.30,523
20101203,153.30,153.30,147.00,149.10,1000
20101206,149.94,150.78,145.74,147.84,1044
20101207,148.68,150.78,146.58,147.42,989
20101208,149.10,149.10,132.30,133.98,4781
20101209,138.60,141.54,133.98,138.60,1749
20101210,137.76,137.76,130.20,131.88,1920
20101213,131.88,136.08,131.88,133.14,672
20101214,134.40,134.40,131.04,132.72,1376
20101215,131.46,133.56,127.68,130.62,1026
20101216,129.78,129.78,126.00,128.52,891
20101217,128.52,131.88,128.10,130.20,861
20101220,130.20,131.88,130.20,130.62,1029
20101221,132.30,142.38,130.20,140.70,2563
20101222,141.96,142.80,136.50,138.18,943
20101223,138.60,138.60,134.40,138.18,987
20101227,144.06,144.06,137.34,141.12,1352
20101228,143.64,145.32,140.28,141.12,1414
20101229,140.70,142.38,135.66,138.18,1222
20101230,139.02,139.86,134.40,134.82,1147
20101231,134.82,137.34,132.30,133.14,2378
20110103,133.56,134.40,131.04,132.30,843
20110104,132.30,134.82,130.62,133.14,949
20110105,133.56,140.28,133.56,136.92,1568
20110106,136.50,140.28,134.82,136.50,528
20110107,137.76,137.76,135.24,136.92,681
20110110,136.92,139.02,135.24,136.92,399
20110111,138.18,139.44,136.08,137.34,866
20110112,137.76,138.60,136.92,137.76,799
20110113,137.76,139.44,136.92,137.76,582
20110114,138.60,138.60,136.50,138.18,627
20110118,138.18,138.18,134.82,135.24,910
20110119,137.76,139.02,135.66,137.76,1067
20110120,137.76,139.02,134.82,136.08,1648
20110121,136.08,137.76,135.24,136.50,535
20110124,136.50,136.92,133.14,135.66,2277
20110125,135.66,135.66,130.20,130.62,750
20110126,132.30,133.98,131.04,132.30,275
20110127,132.72,134.82,132.28,132.72,560
20110128,132.72,132.72,128.52,131.04,352
20110131,131.04,133.56,128.52,132.72,729
20110201,133.98,133.98,128.94,131.04,328
20110202,132.72,132.72,129.36,129.36,867
20110203,130.20,133.56,128.94,131.04,752
20110204,131.88,132.30,127.68,131.04,565
20110207,133.98,133.98,129.78,132.30,509
20110208,132.18,132.72,131.88,132.72,297
20110209,132.72,134.82,131.88,131.88,914
20110210,133.98,133.98,130.20,133.14,665
20110211,132.72,133.98,131.46,131.88,262
20110214,132.72,133.98,131.04,132.72,543
20110215,130.62,132.72,129.36,130.20,923
20110216,132.72,132.72,128.94,131.46,198
20110217,130.20,131.88,130.20,131.04,150
20110218,131.04,131.88,128.94,130.20,560
20110222,130.20,130.62,126.00,127.68,628
20110223,128.94,128.94,124.32,125.58,1074
20110224,125.58,128.10,124.32,125.16,175
20110225,124.74,126.42,124.32,125.58,346
20110228,125.16,131.88,125.16,129.78,601
20110301,132.30,133.14,127.68,129.36,791
20110302,130.62,130.62,126.00,127.26,416
20110303,129.36,129.36,123.90,125.58,625
20110304,133.14,133.14,123.48,125.58,173
20110307,127.68,128.52,126.00,126.42,574
20110308,126.42,128.10,121.80,123.06,909
20110309,126.00,126.00,115.50,116.98,1138
20110310,116.76,116.76,111.30,112.56,1864
20110311,111.72,118.44,107.52,116.34,2864
20110314,116.34,123.90,115.92,118.44,909
20110315,115.50,116.34,112.14,113.40,544
20110316,115.50,116.76,112.14,113.40,288
20110317,114.24,116.76,113.82,114.24,702
20110318,115.50,119.70,114.24,116.34,347
20110321,117.18,123.90,113.40,114.66,512
20110322,114.66,115.50,110.04,111.72,647
20110323,112.56,112.56,107.10,108.78,1331
20110324,108.36,108.36,104.16,107.94,2111
20110325,105.00,111.30,105.00,109.20,900
20110328,109.20,112.14,102.48,104.58,903
20110329,105.42,107.52,98.28,100.38,1148
20110330,101.22,107.52,94.50,99.96,2170
20110331,102.06,107.52,101.64,107.10,771
20110401,109.62,110.88,105.00,107.94,617
20110404,107.52,107.52,100.80,102.06,703
20110405,101.22,102.06,89.88,95.34,4042
20110406,96.60,96.60,91.14,92.40,1772
20110407,92.82,94.08,92.40,93.66,378
20110408,94.92,96.18,90.30,91.94,1334
20110411,91.14,92.40,87.36,88.20,826
20110412,87.36,90.72,87.36,87.78,879
20110413,87.36,90.30,87.36,88.62,435
20110414,88.20,90.30,88.20,88.62,414
20110415,87.78,90.72,87.74,88.20,655
20110418,86.52,87.36,83.58,85.26,2140
20110419,85.26,86.10,78.12,78.12,1549
20110420,79.80,79.80,75.18,76.02,1550
20110421,86.10,86.10,76.02,76.44,1197
20110425,76.44,79.38,75.60,76.86,965
20110426,77.28,80.22,77.28,79.38,954
20110427,78.54,81.48,78.54,78.54,489
20110428,78.96,79.80,77.28,79.80,442
20110429,79.38,81.06,77.28,80.22,704
20110502,79.80,80.22,78.54,78.96,364
20110503,92.40,134.40,86.94,88.20,177885
20110504,88.20,91.56,81.06,82.32,22699
20110505,82.74,85.26,79.38,80.64,9044
20110506,81.90,83.16,79.38,79.80,4607
20110509,80.22,80.64,77.70,78.96,5381
20110510,79.80,80.22,77.70,80.22,4695
20110511,80.64,83.16,77.70,77.70,5570
20110512,78.12,79.80,76.44,78.96,5543
20110513,80.22,120.96,78.12,105.42,135422
20110516,110.88,127.68,105.84,119.28,180792
20110517,117.60,119.70,94.92,98.70,57191
20110518,97.02,106.68,94.08,95.34,45825
20110519,95.76,95.76,88.20,91.14,16954
20110520,91.56,100.38,89.46,94.08,20569
20110523,95.76,95.76,86.10,87.78,13624
20110524,90.30,93.24,89.11,93.24,12914
20110525,93.24,97.02,89.46,91.14,12562
20110526,95.76,98.70,92.82,93.24,13011
20110527,93.24,93.24,87.78,89.46,8355
20110531,89.04,89.46,84.84,87.78,7059
20110601,89.46,89.46,81.06,81.90,7506
20110602,84.42,84.42,77.70,82.32,10103
20110603,81.48,87.78,79.80,84.42,7453
20110606,80.22,82.74,79.80,80.22,4964
20110607,80.22,82.32,79.80,81.06,4309
20110608,80.64,81.48,76.86,77.28,6318
20110609,76.44,83.16,76.02,78.54,3240
20110610,76.86,78.54,76.02,76.02,3453
20110613,75.60,76.44,72.24,73.08,5528
20110614,73.92,75.60,71.40,71.40,3159
20110615,71.40,74.34,68.04,70.98,3107
20110616,70.56,70.98,63.42,67.20,3537
20110617,67.20,68.46,60.90,67.62,5665
20110620,67.20,67.20,59.22,63.84,3152
20110621,63.84,65.88,61.32,64.26,1406
20110622,63.84,65.52,63.00,63.42,2476
20110623,63.00,64.68,60.90,63.42,3249
20110624,63.00,69.72,63.00,63.00,1603
20110627,65.10,70.98,63.00,69.30,4673
20110628,71.40,71.41,66.36,68.88,2145
20110629,68.04,70.31,66.78,67.62,1356
20110630,67.20,71.40,66.78,67.62,745
20110701,68.46,68.46,64.68,66.36,691
20110705,67.20,67.20,64.26,64.68,674
20110706,64.26,66.78,63.42,64.26,944
20110707,65.52,66.99,64.68,65.94,956
20110708,65.10,67.62,65.10,66.36,1533
20110711,66.36,69.72,63.84,64.26,1915
20110712,65.52,67.20,64.68,64.68,631
20110713,64.68,66.78,61.74,65.94,2839
20110714,65.94,66.36,63.84,64.68,1241
20110715,64.26,65.52,63.00,65.10,375
