Date,Open,High,Low,Close,Volume
20111220,0.09,0.09,0.09,0.09,1000
20111227,0.09,0.09,0.09,0.09,500
20120305,0.07,0.07,0.07,0.07,1610
20120307,0.25,0.25,0.25,0.25,125
20120308,0.25,0.25,0.25,0.25,100
20120313,0.07,0.07,0.07,0.07,1500
20120327,0.07,0.07,0.07,0.07,1000
20120410,0.07,0.07,0.07,0.07,100
20120423,0.07,0.07,0.07,0.07,1000
20120529,0.07,0.07,0.07,0.07,1000
20120925,0.04,0.04,0.04,0.04,1003
20121115,0.04,0.04,0.04,0.04,1003
20121206,0.02,0.02,0.02,0.02,360
20121212,0.02,0.02,0.02,0.02,1100
20121214,0.02,0.02,0.02,0.02,1797
20121231,0.02,0.02,0.02,0.02,14725
20130516,0.00,0.02,0.00,0.00,3270
20130709,0.00,0.00,0.00,0.00,1003
20130815,0.10,0.10,0.10,0.10,1000
20130920,0.10,0.10,0.10,0.10,12344
20130923,0.11,0.11,0.11,0.11,3000
20130930,0.11,0.11,0.11,0.11,9318
20131108,0.04,0.04,0.04,0.04,3200
20131126,0.04,0.04,0.04,0.04,1800
20131219,0.04,0.04,0.04,0.04,455
20131230,0.04,0.04,0.04,0.04,1200
20131231,0.04,0.04,0.04,0.04,125
20140203,0.03,0.05,0.03,0.05,264873
20140204,0.37,0.37,0.35,0.35,51600
20140207,0.20,0.20,0.20,0.20,100
20140212,0.20,0.20,0.20,0.20,100
20140303,0.25,0.25,0.25,0.25,200
20140304,0.24,0.24,0.24,0.24,2000
20140305,0.24,0.24,0.24,0.24,4166
20140306,0.24,0.24,0.24,0.24,1200
20140317,0.24,0.24,0.24,0.24,100
20140320,0.24,0.24,0.24,0.24,2000
20140331,0.04,0.05,0.03,0.03,4266
20140407,0.04,0.04,0.04,0.04,700
20140411,0.05,0.05,0.05,0.05,5391
20140428,0.10,0.10,0.10,0.10,200
20140429,0.10,0.10,0.10,0.10,11130
20140528,0.05,0.05,0.05,0.05,130
20140602,0.05,0.05,0.05,0.05,200
20140606,0.07,0.07,0.07,0.07,300
20140609,0.07,0.07,0.07,0.07,19500
20140612,0.05,0.05,0.05,0.05,1800
20140616,0.06,0.06,0.06,0.06,750
20140821,0.07,0.07,0.07,0.07,225
20140828,0.07,0.07,0.07,0.07,2000
20140912,0.07,0.07,0.05,0.05,5000
20141002,0.06,0.06,0.06,0.06,1000
20141117,0.05,0.05,0.05,0.05,7000
20141118,0.05,0.05,0.05,0.05,19500
20150206,0.04,0.04,0.04,0.04,10000
20150211,0.04,0.04,0.04,0.04,1000
20150223,0.05,0.05,0.05,0.05,3200
20150421,0.04,0.04,0.02,0.02,45173
20150424,0.02,0.02,0.02,0.02,9610
20150427,0.04,0.04,0.03,0.03,21173
20150501,0.02,0.02,0.02,0.02,1000
20150505,0.02,0.02,0.02,0.02,407
20150527,0.02,0.02,0.02,0.02,1600
20150903,0.04,0.04,0.04,0.04,2555
20150911,0.04,0.04,0.04,0.04,25000
20151007,0.03,0.03,0.03,0.03,500
20151105,0.03,0.03,0.03,0.03,624
20151207,0.02,0.02,0.02,0.02,5000
20160115,0.02,0.02,0.02,0.02,101
20160121,0.02,0.02,0.02,0.02,10000
20160126,0.01,0.01,0.01,0.01,15000
